season,home_team,away_team,home_score,away_score,location
2018,Columbia,Brown,89,82,1
2018,Cornell,Yale,80,82,1
2018,Princeton,Harvard,66,72,1
2018,Indiana,Ohio St,78,80,1
2018,IL-Chicago,Northern Kentucky,72,79,1
2018,Toledo,Central Michigan,89,76,1
2018,Duke,Syracuse,60,44,1
2018,Loyola Marymount,Pacific,74,71,1
2018,Pepperdine,Portland,75,64,1
2018,San Francisco,San Diego,61,64,1
2018,St Marys,Santa Clara,67,40,1
2018,Kentucky,Missouri,87,66,1
2018,Oregon,Arizona,98,93,1
2018,Nicholls St,New Orleans,78,64,1
2018,Loyola-Chicago,Illinois St,68,61,1
2018,Bradley,Indiana St,64,66,1
2018,Drake,Valparaiso,64,69,1
2018,Duquesne,Davidson,60,71,1
2018,George Mason,UMass,78,76,1
2018,St Louis,George Washington,62,53,1
2018,Richmond,St Josephs,70,72,1
2018,Kent St,Bowling Green,64,63,1
2018,Akron,Miami-OH,62,64,1
2018,Troy,LA-Monroe,73,67,1
2018,Fairleigh Dickinson,Bryant,87,83,1
2018,Central Conn St,St Francis-NY,78,75,1
2018,LIU-Brooklyn,Sacred Heart,88,77,1
2018,Austin Peay,Murray St,64,73,1
2018,Belmont,Tennessee St,84,59,1
2018,North Dakota,Northern Colorado,66,79,1
2018,Northern Arizona,Portland St,66,72,1
2018,UMBC,MA-Lowell,83,75,1
2018,Columbia,Yale,73,83,1
2018,Oakland,WI-Milwaukee,72,70,1
2018,Winthrop,Charleston Southern,75,78,1
2018,UC-Davis,UC-Riverside,64,63,1
2018,Florida Intl,Rice,67,64,1
2018,Western Kentucky,Old Dominion,88,66,1
2018,Middle Tenn St,UAB,79,54,1
2018,Marshall,Charlotte,103,75,1
2018,UTSA,Louisiana Tech,74,64,1
2018,Maryland,Michigan,61,85,1
2018,South Florida,Tulane,68,79,1
2018,DePaul,Marquette,70,62,1
2018,Georgetown,Providence,69,74,1
2018,St Johns,Seton Hall,74,81,1
2018,TCU,Baylor,82,72,1
2018,Eastern Michigan,Northern Illinois,82,53,1
2018,Virginia Tech,Louisville,68,75,1
2018,Ole Miss,Tennessee,65,73,1
2018,Fairfield,Monmouth,69,66,1
2018,Miami-FL,Boston College,79,78,1
2018,Georgia,LSU,93,82,1
2018,SMU,Wichita St,78,84,1
2018,Texas,Oklahoma St,65,64,1
2018,NE-Omaha,North Dakota St,62,84,1
2018,Evansville,Southern Illinois,75,44,1
2018,St Francis-PA,Robert Morris,80,60,1
2018,Morehead St,Eastern Kentucky,70,66,1
2018,William & Mary,Coll of Charleston,114,104,1
2018,American U,Bucknell,61,80,1
2018,Army,Boston U,59,61,1
2018,Colgate,Holy Cross,59,53,1
2018,Navy,Loyola-MD,62,56,1
2018,Detroit Mercy,Green Bay,97,107,1
2018,Liberty,High Point,65,45,1
2018,Utah,USC,58,74,1
2018,Creighton,Villanova,89,83,1
2018,Texas A&M-CC,Incarnate Word,62,69,1
2018,Southern Utah,Sacramento St,77,74,1
2018,Wake Forest,Notre Dame,71,76,1
2018,Clemson,Georgia Tech,75,67,1
2018,Longwood,Radford,47,70,1
2018,Mississippi St,South Carolina,72,68,1
2018,Buffalo,Ohio,108,82,1
2018,Pittsburgh,Virginia,37,66,1
2018,Vanderbilt,Texas A&M,81,89,1
2018,Northwestern St,SE Louisiana,62,86,1
2018,Texas Tech,Kansas,72,74,1
2018,Northern Iowa,Missouri St,71,56,1
2018,Fordham,La Salle,60,73,1
2018,Binghamton,Hartford,57,67,1
2018,Mt St Marys,Wagner,73,62,1
2018,Drexel,NC-Wilmington,82,83,1
2018,Hofstra,Towson,91,86,1
2018,Air Force,Utah St,75,65,1
2018,Bethune-Cookman,Savannah St,121,92,1
2018,Howard,Delaware St,93,74,1
2018,MD-Eastern Shore,Norfolk St,63,74,1
2018,South Carolina St,NC-Central,102,79,1
2018,Eastern Illinois,SIU-Edwardsville,68,56,1
2018,California,Washington,51,68,1
2018,McNeese St,Houston Christian,88,79,1
2018,Campbell,Presbyterian,72,56,1
2018,Gardner-Webb,NC-Asheville,72,61,1
2018,Abilene Christian,Central Arkansas,72,74,1
2018,Jackson St,Miss Valley St,60,59,1
2018,TX-Arlington,Georgia St,89,81,1
2018,SE Missouri St,TN-Martin,66,72,1
2018,Texas St,GA-Southern,77,81,1
2018,Alabama,Arkansas,73,76,1
2018,West Virginia,Iowa St,85,70,1
2018,Oklahoma,Kansas St,86,77,1
2018,AR-Little Rock,Appalachian St,67,69,1
2018,Cornell,Brown,73,68,1
2018,Princeton,Dartmouth,64,47,1
2018,Florida A&M,North Carolina A&T,83,77,1
2018,Hampton,Morgan St,57,38,1
2018,Prairie View A&M,Alabama St,80,74,1
2018,Alcorn St,Southern U,89,85,1
2018,Stanford,Washington St,86,84,1
2018,Stephen F Austin,Lamar,66,71,1
2018,IPFW,South Dakota St,90,97,1
2018,Albany,Maine,89,79,1
2018,Delaware,James Madison,68,66,1
2018,Elon,Northeastern,59,81,1
2018,Stony Brook,Vermont,60,69,1
2018,Pennsylvania,Harvard,74,71,1
2018,Youngstown St,Cleveland St,94,99,1
2018,Florida Atlantic,North Texas,74,54,1
2018,Lehigh,Lafayette,79,64,1
2018,BYU,Gonzaga,65,79,1
2018,Oregon St,Arizona St,79,75,1
2018,Western Illinois,Denver,52,89,1
2018,VCU,St Bonaventure,63,68,1
2018,Arkansas St,Coastal Carolina,81,88,1
2018,TX-Rio Grande,Chicago St,83,75,1
2018,South Alabama,Louisiana,71,88,1
2018,Florida,Auburn,72,66,1
2018,Tennessee Tech,Jacksonville St,57,66,1
2018,TX-Southern,Alabama A&M,106,71,1
2018,Grambling St,AR-Pine Bluff,66,75,1
2018,New Mexico St,Kansas City,82,58,1
2018,Grand Canyon,Utah Valley St,60,59,1
2018,Cal St-Bakersfield,Seattle,64,57,1
2018,Montana,Montana St,90,63,1
2018,Weber St,Idaho,62,68,1
2018,Idaho St,Eastern Washington,69,74,1
2018,UTEP,Southern Miss,73,44,1
2018,Fresno St,Wyoming,68,78,1
2018,San Jose St,San Diego St,59,71,1
2018,Cal St-Fullerton,Long Beach St,81,71,1
2018,Cal St-Northridge,UC-Santa Barbara,73,82,1
2018,Hawaii,UC-Irvine,57,66,1
2018,Temple,UCF,75,56,1
2018,UConn,Memphis,79,83,1
2018,Western Carolina,Citadel,92,75,1
2018,Cincinnati,Tulsa,82,74,1
2018,Wisconsin,Michigan St,63,68,1
2018,VMI,Chattanooga,68,65,1
2018,IUPUI,Northern Kentucky,56,75,1
2018,NC-Greensboro,Samford,88,75,1
2018,East Tennessee St,Furman,76,79,1
2018,Canisius,Marist,98,74,1
2018,St Peters,Siena,65,48,1
2018,Rider,Iona,110,101,1
2018,New Mexico,UNLV,91,90,1
2018,Rutgers,Illinois,62,75,1
2018,Houston,East Carolina,109,58,1
2018,Purdue,Minnesota,84,60,1
2018,Colorado,UCLA,80,76,1
2018,Nevada,Colorado St,92,83,1
2018,Nebraska,Penn St,76,64,1
2018,North Carolina St,Florida St,92,72,1
2018,Manhattan,Quinnipiac,92,86,1
2018,IL-Chicago,Wright St,81,88,1
2018,Wofford,Mercer,68,69,1
2018,Iowa,Northwestern,77,70,1
2018,Savannah St,NC-Central,85,75,1
2018,TX-Southern,Alabama St,95,77,1
2018,Virginia Tech,Duke,64,63,1
2018,Georgetown,Marquette,86,90,1
2018,Bethune-Cookman,North Carolina A&T,80,86,1
2018,Morgan St,Coppin St,69,56,1
2018,MD-Eastern Shore,Delaware St,59,47,1
2018,Howard,Norfolk St,74,79,1
2018,Jackson St,AR-Pine Bluff,51,48,1
2018,Florida A&M,South Carolina St,76,74,1
2018,Prairie View A&M,Alabama A&M,71,58,1
2018,Grambling St,Miss Valley St,74,79,1
2018,Kansas,Texas,80,70,1
2018,West Virginia,Texas Tech,84,74,1
2018,FL-Gulf Coast,SC-Upstate,96,76,1
2018,Air Force,Fresno St,48,54,1
2018,Jacksonville,Kennesaw St,87,68,1
2018,Elon,James Madison,84,90,1
2018,Lipscomb,Stetson,89,73,1
2018,NJIT,North Florida,76,80,1
2018,Rhode Island,St Josephs,48,78,1
2018,Northern Illinois,Toledo,67,97,1
2018,Kent St,Miami-OH,90,83,1
2018,Mississippi St,Tennessee,54,76,1
2018,Alabama,Florida,52,73,1
2018,Vanderbilt,Missouri,66,74,1
2018,Iowa St,Oklahoma St,71,80,1
2018,Albany,Binghamton,71,54,1
2018,Buffalo,Akron,80,68,1
2018,Ohio,Bowling Green,75,59,1
2018,Central Michigan,Ball St,75,51,1
2018,Western Michigan,Eastern Michigan,58,74,1
2018,Hartford,UMBC,53,62,1
2018,Maine,Vermont,62,74,1
2018,North Carolina,Miami-FL,88,91,1
2018,Arkansas,Auburn,91,82,1
2018,Creighton,DePaul,82,57,1
2018,Baylor,Oklahoma,87,64,1
2018,TCU,Kansas St,66,59,1
2018,St Bonaventure,Davidson,117,113,1
2018,San Diego St,Boise St,72,64,1
2018,Charleston Southern,Presbyterian,68,51,1
2018,Lafayette,American U,93,86,1
2018,High Point,Longwood,55,68,1
2018,Loyola-MD,Army,82,79,1
2018,New Hampshire,MA-Lowell,77,92,1
2018,Duquesne,St Louis,76,69,1
2018,George Washington,Fordham,72,56,1
2018,VCU,George Mason,80,81,1
2018,Richmond,UMass,90,65,1
2018,South Carolina,LSU,83,74,1
2018,Xavier,Providence,84,74,1
2018,Clemson,Florida St,76,63,1
2018,Notre Dame,Pittsburgh,73,56,1
2018,Kentucky,Ole Miss,96,78,1
2018,UConn,Temple,72,66,1
2018,La Salle,Dayton,71,53,1
2018,Northwestern St,Nicholls St,70,73,1
2018,Stephen F Austin,Abilene Christian,76,56,1
2018,Central Arkansas,Sam Houston St,88,70,1
2018,Incarnate Word,Houston Christian,83,71,1
2018,New Orleans,SE Louisiana,64,68,1
2018,Texas A&M-CC,McNeese St,82,70,1
2018,Georgia,Texas A&M,60,61,1
2018,Seton Hall,Villanova,68,69,1
2018,Boston College,Syracuse,85,70,1
2018,SMU,Houston,56,69,1
2018,St Johns,Butler,75,68,1
2018,Wyoming,Air Force,66,54,1
2018,Colorado St,New Mexico,87,108,1
2018,San Jose St,Utah St,64,62,1
2018,Cal St-Northridge,Cal St-Fullerton,76,102,1
2018,UNLV,Nevada,75,101,1
2018,Tennessee St,Eastern Illinois,71,73,0
2018,SIU-Edwardsville,Tennessee Tech,51,60,0
2018,St Francis-PA,Fairleigh Dickinson,75,84,1
2018,Mt St Marys,Robert Morris,56,60,1
2018,LIU-Brooklyn,St Francis-NY,73,50,1
2018,Wagner,Central Conn St,73,61,1
2018,Illinois,Iowa,87,96,0
2018,Minnesota,Rutgers,54,65,0
2018,Georgia St,Troy,70,83,1
2018,Montana,Weber St,75,57,1
2018,Sacramento St,North Dakota,73,90,1
2018,Portland St,Northern Colorado,78,85,1
2018,UC-Riverside,Cal Poly,72,63,1
2018,UC-Davis,Hawaii,70,59,1
2018,UC-Santa Barbara,Long Beach St,69,70,1
2018,Middle Tenn St,Western Kentucky,82,64,1
2018,North Texas,UTSA,80,62,1
2018,Charlotte,Florida Intl,83,89,1
2018,Old Dominion,Florida Atlantic,69,64,1
2018,UAB,Marshall,91,77,1
2018,NC-Central,North Carolina A&T,70,59,1
2018,Alabama A&M,Grambling St,74,84,1
2018,South Carolina St,Savannah St,81,94,1
2018,Alabama St,Jackson St,62,60,1
2018,UCF,Wichita St,71,75,1
2018,East Carolina,Tulsa,58,72,1
2018,GA-Southern,South Alabama,81,74,1
2018,Florida A&M,Bethune-Cookman,77,89,1
2018,Coppin St,Howard,71,78,1
2018,Delaware St,Morgan St,87,80,1
2018,Georgia Tech,North Carolina St,78,75,1
2018,Louisville,Virginia,66,67,1
2018,LA-Monroe,AR-Little Rock,48,44,1
2018,Rice,UTEP,76,70,1
2018,Norfolk St,Hampton,71,74,1
2018,Alcorn St,Prairie View A&M,69,79,1
2018,Louisiana,Arkansas St,85,74,1
2018,Southern U,TX-Southern,88,90,1
2018,Memphis,South Florida,51,75,1
2018,Tulane,Cincinnati,49,78,1
2018,Washington St,Oregon,78,76,1
2018,Arizona St,California,84,53,1
2018,Montana St,Idaho St,78,101,1
2018,Eastern Washington,Southern Utah,74,51,1
2018,Arizona,Stanford,75,67,1
2018,Idaho,Northern Arizona,66,52,1
2018,Washington,Oregon St,79,77,1
2018,FL-Gulf Coast,North Florida,95,72,1
2018,Lipscomb,Jacksonville,77,62,1
2018,Longwood,Radford,53,59,0
2018,Gardner-Webb,Winthrop,68,72,0
2018,NC-Asheville,Charleston Southern,71,66,1
2018,Campbell,Liberty,59,73,0
2018,Maryland,Wisconsin,54,59,0
2018,Iowa,Michigan,71,77,0
2018,Northwestern,Penn St,57,65,0
2018,Indiana,Rutgers,59,76,0
2018,Monmouth,St Peters,58,60,0
2018,Marist,Fairfield,57,71,0
2018,Siena,Quinnipiac,58,67,0
2018,Evansville,Northern Iowa,50,60,0
2018,Valparaiso,Missouri St,79,83,0
2018,Tennessee Tech,Jacksonville St,70,73,0
2018,Eastern Illinois,Austin Peay,66,73,0
2018,Bucknell,Loyola-MD,83,78,1
2018,Lehigh,Boston U,82,88,1
2018,Navy,Holy Cross,65,81,1
2018,Colgate,Lafayette,76,54,1
2018,Rutgers,Purdue,75,82,0
2018,Nebraska,Michigan,58,77,0
2018,Ohio St,Penn St,68,69,0
2018,Wisconsin,Michigan St,60,63,0
2018,Radford,Winthrop,61,52,1
2018,NC-Asheville,Liberty,64,69,1
2018,Davidson,Rhode Island,63,61,1
2018,Oklahoma,Iowa St,81,60,1
2018,Dartmouth,Columbia,80,78,1
2018,Harvard,Cornell,98,88,1
2018,Yale,Pennsylvania,80,79,1
2018,Brown,Princeton,63,78,1
2018,Texas St,TX-Arlington,82,85,1
2018,Northern Illinois,Ball St,66,65,1
2018,Bowling Green,Buffalo,70,100,1
2018,Toledo,Eastern Michigan,69,71,1
2018,Akron,Kent St,67,65,1
2018,Miami-OH,Ohio,66,75,1
2018,Canisius,Quinnipiac,69,72,0
2018,Rider,St Peters,55,66,0
2018,Northern Iowa,Loyola-Chicago,50,54,0
2018,Missouri St,Southern Illinois,63,67,0
2018,Indiana St,Illinois St,70,77,0
2018,Drake,Bradley,61,63,0
2018,Jacksonville St,Murray St,63,70,0
2018,Austin Peay,Belmont,79,94,0
2018,Samford,Chattanooga,79,89,0
2018,VMI,Citadel,70,78,0
2018,Santa Clara,Pepperdine,69,85,0
2018,Portland,Loyola Marymount,72,78,0
2018,Youngstown St,Cleveland St,71,72,0
2018,Detroit Mercy,Green Bay,81,93,0
2018,Southern Illinois,Illinois St,68,76,0
2018,Bradley,Loyola-Chicago,54,62,0
2018,Belmont,Murray St,51,68,0
2018,Albany,Stony Brook,60,69,1
2018,Hartford,New Hampshire,71,60,1
2018,UMBC,MA-Lowell,89,77,1
2018,Vermont,Maine,75,60,1
2018,UMass,Duquesne,85,75,1
2018,Dayton,George Washington,88,78,1
2018,St Josephs,La Salle,78,70,1
2018,George Mason,Richmond,79,93,1
2018,St Louis,St Bonaventure,56,64,1
2018,Fordham,VCU,58,83,1
2018,Florida St,Boston College,85,76,1
2018,Syracuse,Clemson,55,52,1
2018,North Carolina St,Louisville,76,69,1
2018,Duke,North Carolina,74,64,1
2018,Virginia,Notre Dame,62,57,1
2018,Miami-FL,Virginia Tech,69,68,1
2018,Georgia Tech,Wake Forest,64,56,1
2018,Kansas St,Baylor,77,67,1
2018,Oklahoma St,Kansas,82,64,1
2018,Texas Tech,TCU,79,75,1
2018,Texas,West Virginia,87,79,1
2018,Seton Hall,Butler,77,70,1
2018,Marquette,Creighton,85,81,1
2018,Villanova,Georgetown,97,73,1
2018,Providence,St Johns,61,57,1
2018,DePaul,Xavier,62,65,1
2018,Montana,Idaho St,75,64,1
2018,Portland St,North Dakota,97,90,1
2018,Eastern Washington,Northern Arizona,85,68,1
2018,Sacramento St,Northern Colorado,88,77,1
2018,Idaho,Southern Utah,78,76,1
2018,Montana St,Weber St,92,95,1
2018,UC-Santa Barbara,Cal Poly,86,61,1
2018,Cal St-Fullerton,Hawaii,60,68,1
2018,UC-Irvine,UC-Davis,84,90,1
2018,Long Beach St,UC-Riverside,77,59,1
2018,Charlotte,Florida Atlantic,85,78,1
2018,Old Dominion,Florida Intl,79,53,1
2018,Southern Miss,Louisiana Tech,72,64,1
2018,Middle Tenn St,Marshall,67,76,1
2018,Rice,UTSA,60,79,1
2018,North Texas,UTEP,66,68,1
2018,UAB,Western Kentucky,101,73,1
2018,Harvard,Columbia,93,74,1
2018,Dartmouth,Cornell,75,86,1
2018,Brown,Pennsylvania,93,99,1
2018,Yale,Princeton,94,90,1
2018,New Mexico,Fresno St,95,86,1
2018,San Diego St,Nevada,79,74,1
2018,Air Force,San Jose St,83,61,1
2018,Utah St,UNLV,79,67,1
2018,Boise St,Wyoming,95,87,1
2018,Arizona,California,66,54,1
2018,Utah,Colorado,64,54,1
2018,Washington,Oregon,64,72,1
2018,Washington St,Oregon St,67,92,1
2018,Arizona St,Stanford,83,84,1
2018,USC,UCLA,72,83,1
2018,LA-Monroe,Arkansas St,79,83,1
2018,Louisiana,AR-Little Rock,61,72,1
2018,Appalachian St,Coastal Carolina,76,67,1
2018,Georgia St,South Alabama,90,75,1
2018,GA-Southern,Troy,89,83,1
2018,Texas A&M,Alabama,68,66,1
2018,Missouri,Arkansas,77,67,1
2018,Tennessee,Georgia,66,61,1
2018,Florida,Kentucky,80,67,1
2018,LSU,Mississippi St,78,57,1
2018,Auburn,South Carolina,79,70,1
2018,Ole Miss,Vanderbilt,69,82,1
2018,Incarnate Word,Abilene Christian,59,69,1
2018,McNeese St,Lamar,69,60,1
2018,SE Louisiana,Nicholls St,69,57,1
2018,Central Arkansas,Northwestern St,61,58,1
2018,Sam Houston St,Stephen F Austin,53,65,1
2018,Houston Christian,Texas A&M-CC,87,92,1
2018,Alabama St,Grambling St,64,66,1
2018,Alabama A&M,Jackson St,66,59,1
2018,Southern U,Prairie View A&M,69,77,1
2018,Alcorn St,TX-Southern,71,78,1
2018,Grand Canyon,Cal St-Bakersfield,81,68,1
2018,Chicago St,Kansas City,96,82,1
2018,TX-Rio Grande,New Mexico St,71,86,1
2018,Utah Valley St,Seattle,73,47,1
2018,AR-Pine Bluff,Miss Valley St,94,57,1
2018,Central Michigan,Western Michigan,84,71,1
2018,Elon,Delaware,79,86,0
2018,James Madison,Drexel,62,70,0
2018,Green Bay,Wright St,72,87,0
2018,Northern Kentucky,Cleveland St,80,89,0
2018,Niagara,Fairfield,77,90,0
2018,Manhattan,Iona,60,72,0
2018,LIU-Brooklyn,Fairleigh Dickinson,78,77,1
2018,Wagner,Robert Morris,75,64,1
2018,Pepperdine,St Marys,66,69,0
2018,Penn St,Purdue,70,78,0
2018,Michigan St,Michigan,64,75,0
2018,San Diego,BYU,79,85,0
2018,Loyola Marymount,Gonzaga,69,83,0
2018,Pacific,San Francisco,70,71,0
2018,Chattanooga,East Tennessee St,59,77,0
2018,Western Carolina,Furman,73,97,0
2018,Mercer,Wofford,53,73,0
2018,Citadel,NC-Greensboro,58,72,0
2018,NE-Omaha,South Dakota,73,87,0
2018,Western Illinois,South Dakota St,60,66,0
2018,FL-Gulf Coast,Lipscomb,96,108,1
2018,Purdue,Michigan,66,75,0
2018,Radford,Liberty,55,52,1
2018,Wichita St,Cincinnati,61,62,1
2018,Houston,UConn,81,71,1
2018,Memphis,East Carolina,90,70,1
2018,South Florida,SMU,65,54,1
2018,Tulsa,Temple,76,58,1
2018,UCF,Tulane,60,51,1
2018,Drexel,Coll of Charleston,59,66,0
2018,Delaware,Northeastern,50,74,0
2018,Hofstra,NC-Wilmington,88,93,0
2018,Towson,William & Mary,66,80,0
2018,IUPUI,Oakland,55,62,0
2018,IL-Chicago,WI-Milwaukee,75,80,0
2018,St Peters,Iona,62,65,0
2018,Quinnipiac,Fairfield,64,75,0
2018,Illinois St,Loyola-Chicago,49,65,0
2018,Bucknell,Boston U,90,59,1
2018,Colgate,Holy Cross,62,55,1
2018,Wofford,NC-Greensboro,55,56,0
2018,Furman,East Tennessee St,52,63,0
2018,IPFW,North Dakota St,82,86,0
2018,Oral Roberts,Denver,88,90,0
2018,William & Mary,Coll of Charleston,71,83,0
2018,NC-Wilmington,Northeastern,52,79,0
2018,WI-Milwaukee,Wright St,53,59,0
2018,Oakland,Cleveland St,43,44,0
2018,Fairfield,Iona,71,83,0
2018,Miami-OH,Ohio,68,55,1
2018,Western Michigan,Akron,78,79,1
2018,Kent St,Northern Illinois,61,59,1
2018,Central Michigan,Bowling Green,81,77,1
2018,MD-Eastern Shore,Norfolk St,68,78,0
2018,Delaware St,North Carolina A&T,61,62,0
2018,East Tennessee St,NC-Greensboro,47,62,0
2018,North Dakota St,South Dakota St,57,78,0
2018,Denver,South Dakota,58,76,0
2018,San Francisco,Gonzaga,60,88,0
2018,St Marys,BYU,72,85,0
2018,South Carolina St,Morgan St,80,83,0
2018,Howard,Florida A&M,78,88,0
2018,Coppin St,NC-Central,48,60,0
2018,BYU,Gonzaga,54,74,0
2018,South Dakota,South Dakota St,87,97,0
2018,Cleveland St,Wright St,57,74,0
2018,Northeastern,Coll of Charleston,76,83,0
2018,Georgia Tech,Boston College,77,87,0
2018,Pittsburgh,Notre Dame,64,67,0
2018,Wake Forest,Syracuse,64,73,0
2018,Montana St,North Dakota,74,76,0
2018,Northern Arizona,Northern Colorado,59,82,0
2018,Idaho St,Southern Utah,68,76,0
2018,Sacramento St,Portland St,67,71,0
2018,AR-Pine Bluff,Miss Valley St,77,73,1
2018,Southern U,Jackson St,62,60,1
2018,TX-Southern,Alabama St,90,76,1
2018,Prairie View A&M,Alcorn St,87,71,1
2018,Vermont,Stony Brook,70,51,1
2018,UMBC,Hartford,75,60,1
2018,Wagner,LIU-Brooklyn,61,71,1
2018,Florida St,Louisville,74,82,0
2018,Virginia Tech,Notre Dame,65,71,0
2018,North Carolina St,Boston College,87,91,0
2018,Syracuse,North Carolina,59,78,0
2018,California,Stanford,58,76,0
2018,Washington,Oregon St,66,69,0
2018,Washington St,Oregon,62,64,0
2018,Arizona St,Colorado,85,97,0
2018,La Salle,UMass,67,69,0
2018,Fordham,George Washington,72,78,0
2018,Oklahoma,Oklahoma St,60,71,0
2018,Iowa St,Texas,64,68,0
2018,Georgetown,St Johns,77,88,0
2018,DePaul,Marquette,69,72,0
2018,Florida Intl,Southern Miss,68,69,0
2018,UTEP,UTSA,58,71,0
2018,North Texas,Louisiana Tech,62,68,0
2018,Florida Atlantic,UAB,72,83,0
2018,Bucknell,Colgate,83,54,1
2018,Air Force,UNLV,90,97,0
2018,Colorado St,Utah St,65,76,0
2018,San Jose St,Wyoming,61,74,0
2018,Vanderbilt,Georgia,62,78,0
2018,Ole Miss,South Carolina,84,85,0
2018,Florida A&M,Hampton,71,75,0
2018,Bethune-Cookman,Morgan St,77,78,0
2018,Coastal Carolina,Texas St,66,73,0
2018,AR-Little Rock,Appalachian St,64,93,0
2018,South Alabama,Troy,62,69,0
2018,Arkansas St,LA-Monroe,54,76,0
2018,Texas A&M-CC,New Orleans,76,83,0
2018,Lamar,Central Arkansas,57,67,0
2018,UConn,SMU,73,80,0
2018,South Florida,Memphis,77,79,0
2018,Tulane,Temple,77,82,0
2018,East Carolina,UCF,52,66,0
2018,Dayton,VCU,72,77,0
2018,Duquesne,Richmond,68,81,0
2018,UMass,George Mason,75,80,0
2018,George Washington,St Louis,63,70,0
2018,Louisville,Virginia,58,75,0
2018,Boston College,Clemson,82,90,0
2018,Miami-FL,North Carolina,65,82,0
2018,Notre Dame,Duke,70,88,0
2018,Middle Tenn St,Southern Miss,68,71,0
2018,UTSA,Marshall,81,95,0
2018,Louisiana Tech,Old Dominion,58,62,0
2018,UAB,Western Kentucky,70,98,0
2018,Oklahoma St,Kansas,68,82,0
2018,Texas,Texas Tech,69,73,0
2018,Baylor,West Virginia,65,78,0
2018,TCU,Kansas St,64,66,0
2018,St Johns,Xavier,60,88,0
2018,Marquette,Villanova,70,94,0
2018,Seton Hall,Butler,74,75,0
2018,Creighton,Providence,68,72,0
2018,Norfolk St,North Carolina A&T,64,70,0
2018,Savannah St,NC-Central,56,58,0
2018,UNLV,Nevada,74,79,0
2018,Boise St,Utah St,75,78,0
2018,Wyoming,New Mexico,75,85,0
2018,Fresno St,San Diego St,52,64,0
2018,North Dakota,Montana,76,84,0
2018,Weber St,Northern Colorado,55,80,0
2018,Idaho,Southern Utah,78,92,0
2018,Portland St,Eastern Washington,72,78,0
2018,Ball St,Kent St,73,76,0
2018,Central Michigan,Buffalo,74,89,0
2018,Miami-OH,Toledo,69,71,0
2018,Akron,Eastern Michigan,58,67,0
2018,Colorado,Arizona,67,83,0
2018,Oregon St,USC,48,61,0
2018,Utah,Oregon,66,68,0
2018,Stanford,UCLA,77,88,0
2018,Chicago St,New Mexico St,70,97,0
2018,Cal St-Bakersfield,Utah Valley St,74,81,0
2018,Kansas City,Grand Canyon,74,77,0
2018,TX-Rio Grande,Seattle,60,77,0
2018,UC-Riverside,UC-Davis,66,70,0
2018,Cal Poly,UC-Santa Barbara,53,75,0
2018,Hawaii,UC-Irvine,67,68,0
2018,Long Beach St,Cal St-Fullerton,74,76,0
2018,Texas A&M,Alabama,70,71,0
2018,LSU,Mississippi St,77,80,0
2018,Missouri,Georgia,60,62,0
2018,South Carolina,Arkansas,64,69,0
2018,Central Arkansas,Stephen F Austin,64,86,0
2018,New Orleans,Sam Houston St,63,85,0
2018,Auburn,Alabama,63,81,0
2018,Mississippi St,Tennessee,59,62,0
2018,Florida,Arkansas,72,80,0
2018,Georgia,Kentucky,49,62,0
2018,UC-Davis,Cal St-Fullerton,52,55,0
2018,UC-Santa Barbara,UC-Irvine,58,61,0
2018,Old Dominion,Western Kentucky,49,57,0
2018,Southern Miss,Marshall,75,85,0
2018,Seattle,New Mexico St,79,84,0
2018,Utah Valley St,Grand Canyon,60,75,0
2018,SMU,Cincinnati,51,61,0
2018,Temple,Wichita St,81,89,0
2018,UCF,Houston,56,84,0
2018,Tulsa,Memphis,64,67,0
